ProdTaken,lightgbm_prediction,fold
1,0.08479690554109401,5.0
0,0.38450076090120916,4.0
0,0.23867660197296903,4.0
0,0.02728604483052904,6.0
0,0.07228914733992475,5.0
0,0.03825888523726902,7.0
0,0.0475832562103216,3.0
0,0.05219608118640928,4.0
0,0.06270024025100694,4.0
0,0.043467200417531146,3.0
0,0.10141874886113408,2.0
0,0.06275434181311634,7.0
0,0.023403478864725286,5.0
0,0.0447565178785367,5.0
0,0.060302657992207395,5.0
0,0.02408046382836841,5.0
0,0.010636584214230053,6.0
0,0.05621878819715175,6.0
0,0.027517179190434348,3.0
0,0.048285497617078045,4.0
0,0.07063099930069347,2.0
0,0.049394752011723525,4.0
0,0.26630530108052497,5.0
0,0.031217684728583196,7.0
0,0.041388415980185056,1.0
0,0.06911303014551629,7.0
1,0.143266684308404,6.0
0,0.06394707933625822,2.0
0,0.048210382554005345,4.0
1,0.0935220467751806,7.0
0,0.13036882166412936,6.0
0,0.06306890877906698,2.0
0,0.0852199125363098,2.0
0,0.0614022792072898,5.0
0,0.03361334372881934,1.0
1,0.785563499674191,7.0
0,0.08378727269725504,4.0
0,0.1037641614557603,4.0
0,0.07050128474763928,2.0
0,0.29079480300286104,6.0
0,0.048285497617078045,4.0
0,0.0033272453114147837,7.0
0,0.020757482855653327,6.0
0,0.29900793250433916,2.0
0,0.022789599067165923,5.0
0,0.012205509151113306,6.0
0,0.03137617965054151,1.0
0,0.0048333575644268975,7.0
0,0.03644921446408444,5.0
0,0.15989408712452594,1.0
0,0.09624228967948904,2.0
0,0.06659122946467495,3.0
0,0.6264267800050854,1.0
0,0.058448404634055574,4.0
0,0.10891461397487368,2.0
0,0.045862656444786924,1.0
0,0.07850232517309942,2.0
0,0.3310255976650336,7.0
0,0.15691350424931078,2.0
0,0.06027106613077108,4.0
0,0.18089108248744976,2.0
0,0.2049700841767451,7.0
0,0.10089348599150245,3.0
0,0.05557563074391179,1.0
0,0.11418264254717328,2.0
1,0.5368480490010816,1.0
1,0.21033712975541505,2.0
0,0.15788047014780138,6.0
0,0.03225493129345159,7.0
0,0.15896450803549647,5.0
1,0.27437067801190856,1.0
0,0.03242357503550157,7.0
0,0.03187229462482205,7.0
0,0.1328856812020948,5.0
0,0.10299333308874299,6.0
0,0.3574114432397514,6.0
0,0.17788267622634762,5.0
0,0.08655958894134476,7.0
0,0.1584864615859989,1.0
0,0.08041583407980646,1.0
0,0.01235448211121317,6.0
0,0.06382879682113342,2.0
0,0.041351606772664265,5.0
0,0.0920352587497813,2.0
0,0.049394752011723525,4.0
0,0.04786040975746699,6.0
0,0.06703114439678419,1.0
1,0.035832320782459674,5.0
0,0.07104638802336047,1.0
0,0.06104402790946728,1.0
0,0.03602147823491435,3.0
0,0.09904113027922046,2.0
0,0.07486469806801785,1.0
1,0.09736044069456054,4.0
0,0.10332963610255988,5.0
0,0.06606486056572708,3.0
0,0.0882617712163032,5.0
0,0.11073023853217526,2.0
0,0.11634002832275613,5.0
0,0.564498162135998,4.0
0,0.2137084297802737,4.0
0,0.18462160926670398,4.0
0,0.09435236944447449,6.0
0,0.02842226229479403,6.0
0,0.07776389306004738,7.0
0,0.15296233297606174,5.0
0,0.1737555144505399,5.0
0,0.21234090944522127,3.0
0,0.06541370875661358,3.0
0,0.07571085010613707,7.0
0,0.02456508942681679,5.0
0,0.05771981651388979,7.0
0,0.04957124549807288,6.0
0,0.046992997022629455,1.0
0,0.05024826214775279,3.0
0,0.046116876674963975,5.0
0,0.03623646783883405,5.0
0,0.0752780196738477,3.0
0,0.049235866415417016,6.0
1,0.20721411808366438,5.0
0,0.12879015501466923,3.0
0,0.0482444811580048,4.0
0,0.030879100056921918,3.0
0,0.07199403747274466,3.0
1,0.17762687867682897,5.0
1,0.46681501542739096,3.0
0,0.05178880757175412,1.0
0,0.12691960746588563,4.0
0,0.09559717162116388,2.0
0,0.552446802842766,5.0
0,0.3566329987856248,4.0
0,0.22303446074554742,1.0
0,0.40940713832662573,4.0
0,0.3715502632173375,6.0
0,0.15834757005665462,1.0
0,0.06312423440507312,4.0
0,0.05857277261561872,1.0
0,0.0321605682988542,1.0
0,0.06912704069846978,3.0
0,0.09516125582007492,6.0
0,0.27347881882314684,7.0
0,0.08095678087137746,5.0
0,0.08284305615987125,1.0
0,0.38545426720171977,2.0
0,0.24908076126408407,1.0
1,0.07050128474763928,2.0
1,0.039860650297523524,3.0
0,0.08111060060353423,3.0
0,0.027513310665431938,3.0
0,0.22085284285597656,3.0
0,0.11418264254717328,2.0
0,0.048830865554075786,3.0
1,0.13575408975191164,7.0
0,0.09659850802490356,4.0
0,0.038389111459166333,6.0
1,0.2504537028971926,7.0
0,0.009577000482225297,7.0
0,0.5900794408183178,6.0
0,0.3933795039637088,3.0
1,0.33652550371448403,2.0
0,0.04008663905955385,6.0
0,0.17971293996069693,6.0
0,0.04390281799764633,6.0
0,0.05169494978447298,5.0
0,0.022168882708238264,6.0
0,0.04301272859997724,5.0
0,0.030768936599838145,5.0
1,0.1200939968397868,2.0
0,0.21326128861372173,3.0
1,0.07055462822856388,7.0
0,0.1602555255786818,3.0
1,0.15792558006299237,7.0
0,0.027184483058828198,3.0
0,0.1405056968408214,4.0
0,0.035701365587047694,6.0
0,0.059044141524986354,5.0
0,0.03405044129860184,3.0
0,0.2849713841711539,4.0
1,0.022524811248117563,6.0
0,0.033076326707115876,6.0
0,0.0474171123570377,5.0
0,0.05612088257724852,4.0
0,0.045116683297760654,6.0
0,0.04557713788651925,1.0
0,0.06386141218470932,3.0
0,0.04532321139574494,5.0
0,0.03970420289204984,1.0
1,0.3192039301168984,4.0
0,0.08030948180791563,1.0
0,0.17832474344678015,5.0
0,0.10511600587292667,4.0
0,0.1037641614557603,4.0
0,0.034543808771523986,7.0
0,0.10313288194772423,3.0
0,0.10045810925800461,1.0
0,0.06257477850965386,4.0
0,0.021816261225009792,7.0
0,0.05679787608050594,6.0
0,0.0728798146390159,3.0
0,0.048997215761343554,3.0
0,0.03104440403470902,7.0
0,0.026283024178738908,7.0
0,0.07722765014062735,1.0
0,0.04209704843819991,5.0
0,0.0730957595337706,6.0
0,0.07993732390897514,3.0
0,0.031994876519708275,6.0
0,0.07923380122893588,4.0
1,0.35363910489456296,2.0
0,0.8661931677328215,7.0
0,0.31545633611533,1.0
1,0.07206948533399428,7.0
0,0.10175964973726043,7.0
0,0.05514520592870781,4.0
0,0.0107496475957204,6.0
0,0.05939297463527742,4.0
0,0.20449743841778387,7.0
0,0.004705631899022459,7.0
0,0.055754813597217595,3.0
0,0.06035866361574142,4.0
0,0.03480014010488407,7.0
1,0.023433190906717766,7.0
1,0.16519541316177158,4.0
0,0.03540534513953255,6.0
0,0.041699660752159994,1.0
0,0.10305614600379548,6.0
0,0.07359119954206549,3.0
0,0.046900113160174096,4.0
0,0.02316968870173115,5.0
0,0.06394707933625822,2.0
0,0.09169875387551572,4.0
0,0.16907052903444875,6.0
1,0.5889815919065621,2.0
0,0.123243355059064,3.0
0,0.893081108990672,6.0
0,0.07691131973896013,1.0
0,0.04584383886644273,6.0
0,0.06504985216613403,3.0
0,0.0957252728251455,1.0
0,0.08704836616743349,2.0
0,0.055532665150666086,1.0
0,0.06534786564078032,6.0
0,0.05274686702018639,5.0
0,0.29672177091003143,4.0
0,0.08704836616743349,2.0
0,0.07052225005912084,3.0
0,0.04525532147283082,6.0
0,0.08202245594418037,3.0
0,0.05022257528882385,6.0
0,0.014677082365440337,6.0
0,0.34578104949286603,5.0
1,0.2655827095692833,6.0
0,0.05319626197220112,6.0
0,0.1328870366594728,1.0
1,0.10247183061841134,6.0
0,0.02850320985507758,3.0
0,0.022369757343082313,5.0
0,0.3413032145376264,2.0
1,0.0642942237488012,7.0
0,0.011067610189533608,6.0
0,0.06382879682113342,2.0
1,0.06382879682113342,2.0
0,0.031723562654214256,1.0
0,0.07135376865579006,3.0
0,0.10233975023263672,2.0
1,0.18146142628267117,1.0
0,0.0866302124381272,4.0
0,0.08840870668226357,4.0
0,0.028840474304810407,5.0
0,0.0664933325211481,3.0
0,0.03286285254515498,1.0
0,0.06495902377603732,6.0
1,0.09873088220328256,4.0
0,0.09624228967948904,2.0
0,0.20741882335774592,7.0
0,0.07146689101242766,2.0
0,0.12017873928462236,4.0
0,0.03466695695355403,5.0
0,0.0852199125363098,2.0
0,0.046900113160174096,4.0
0,0.028177474969105318,5.0
0,0.08425746022212753,3.0
0,0.02855788444509978,3.0
0,0.039282150863035534,3.0
0,0.01997854661172533,6.0
0,0.0486112612937239,6.0
0,0.07011123971421894,1.0
0,0.06382879682113342,2.0
0,0.10459410384771058,7.0
0,0.026163251694535754,7.0
1,0.4153605743981062,5.0
0,0.22218136041501688,6.0
1,0.031621851715785514,5.0
1,0.10650410623624723,1.0
0,0.08109323417627912,2.0
0,0.1200939968397868,2.0
0,0.07973569954538402,3.0
0,0.06648138970439671,5.0
1,0.11914115241563263,5.0
0,0.08801024081288432,2.0
0,0.03346759921957835,1.0
0,0.12036196268534222,4.0
0,0.2767429630547442,1.0
0,0.06667633355738889,6.0
0,0.24252688626382218,6.0
1,0.18302811940141323,2.0
0,0.07320835738035716,5.0
0,0.08167139915866393,2.0
0,0.1586176919359904,4.0
0,0.018063280910172886,7.0
0,0.04657892907062919,6.0
0,0.041198442561191456,1.0
0,0.07510205108646377,2.0
0,0.12642694019889117,3.0
0,0.027908540537103083,3.0
1,0.14012874832425296,2.0
0,0.045461552884443,7.0
0,0.06257477850965386,4.0
1,0.09235631528151406,3.0
0,0.07238639614103527,5.0
1,0.054688148217525344,5.0
0,0.6876105464433059,6.0
0,0.0659935111053884,1.0
0,0.5022026719970802,3.0
1,0.339316646912067,5.0
0,0.6119668501363744,3.0
0,0.03245450924671437,1.0
0,0.0780940568363578,3.0
0,0.04976559687570484,6.0
0,0.09559717162116388,2.0
0,0.061473319003782174,1.0
0,0.04174948362309468,7.0
0,0.10233975023263672,2.0
0,0.07750671015499991,6.0
0,0.6574112720054678,3.0
1,0.2308365088623634,5.0
0,0.1860411008195276,4.0
0,0.088136705012452,2.0
0,0.052861476025773776,1.0
0,0.28608189451009564,6.0
0,0.05936722290110839,4.0
1,0.36784083407134893,2.0
0,0.02682853292254183,5.0
0,0.017544721518588362,7.0
0,0.09340525531700757,6.0
0,0.061524612531285466,4.0
0,0.13481652050237636,3.0
0,0.09501926027307625,4.0
0,0.03655815650193565,3.0
0,0.020123280080358494,6.0
0,0.0641418509657685,4.0
0,0.1458396522525069,7.0
1,0.11481372477782027,6.0
0,0.049394752011723525,4.0
0,0.07142693650245364,1.0
0,0.03141969545357352,3.0
0,0.050396489331454346,5.0
0,0.3228903259638364,5.0
0,0.046614917604620186,6.0
0,0.0399706835990506,1.0
1,0.041902362254367206,6.0
0,0.0760494400060989,1.0
0,0.022703084418433366,5.0
0,0.06160645745845165,7.0
0,0.0026954872736065305,7.0
0,0.02614003090615068,7.0
0,0.1473614806241698,5.0
0,0.012122943501548498,6.0
0,0.09423475086104399,2.0
0,0.45243098693083944,7.0
0,0.06382879682113342,2.0
0,0.04405165039531885,5.0
0,0.07477899481698494,1.0
0,0.06620241937950724,3.0
0,0.026876454246756703,5.0
0,0.02241184854092834,7.0
0,0.02377973337877396,5.0
1,0.11393129994156544,4.0
0,0.05187898876503675,7.0
0,0.13255073613147836,5.0
0,0.1568472685649046,4.0
1,0.18442889134642235,1.0
1,0.041018767546380036,7.0
0,0.03530966833978385,5.0
0,0.3273212913955291,3.0
0,0.046791624088731894,5.0
0,0.07847559832509801,5.0
0,0.026707167269253134,5.0
0,0.0009067703125647304,7.0
0,0.055003711179108745,3.0
0,0.07639361203809077,1.0
0,0.07809520623869762,6.0
0,0.4352527549588741,4.0
0,0.3466557085098821,2.0
1,0.14735932739137814,2.0
0,0.11511793831412234,2.0
0,0.697102410012289,5.0
1,0.04036368702015922,7.0
0,0.056120153966869056,5.0
0,0.45954007896185656,6.0
0,0.0852199125363098,2.0
0,0.012047889286025277,7.0
0,0.11217670273521077,2.0
0,0.07688735481291213,6.0
0,0.027881320867372054,3.0
0,0.0651861679180223,1.0
0,0.08704836616743349,2.0
0,0.07111708267175841,5.0
1,0.15273635850813844,3.0
0,0.1659998997257298,6.0
0,0.07117712795642357,1.0
1,0.08045909311031776,3.0
0,0.0839214320399607,3.0
0,0.022758292608543913,6.0
1,0.7803435541884692,7.0
0,0.27186804157505867,7.0
0,0.004967546685100398,7.0
0,0.049394752011723525,4.0
0,0.022927490342930998,5.0
0,0.08704836616743349,2.0
0,0.049394752011723525,4.0
0,0.045414918671290744,7.0
0,0.16832765546554362,1.0
0,0.021185180716705585,7.0
0,0.13548854206432043,7.0
0,0.02417973518204512,5.0
0,0.15919739155194823,6.0
0,0.06306890877906698,2.0
0,0.02331332526394393,6.0
0,0.0896437868100266,3.0
0,0.0684617530802643,4.0
0,0.05753221728832651,7.0
0,0.2780793508335568,2.0
0,0.07510205108646377,2.0
0,0.12890342117497278,5.0
0,0.23069658109319868,6.0
0,0.03699023599834618,3.0
1,0.029579358348648742,7.0
0,0.048210382554005345,4.0
0,0.06260401309689882,6.0
0,0.07220080117126057,3.0
1,0.6589180415237997,3.0
1,0.05499925947088475,1.0
0,0.06145839830646219,6.0
0,0.03958703553945154,5.0
0,0.10321029947710426,4.0
0,0.12573696022034853,2.0
0,0.11883961843190556,6.0
1,0.19654398160754416,1.0
0,0.06006667632219391,7.0
0,0.01810187468267376,6.0
0,0.021493308748219985,7.0
0,0.0706311542988563,3.0
0,0.1227714232939392,5.0
1,0.5023659769257703,2.0
0,0.058068870823315466,3.0
0,0.08570036487009909,3.0
0,0.20341859847083227,5.0
1,0.04944300094347946,6.0
1,0.031242190313174857,5.0
0,0.06394707933625822,2.0
0,0.0882667887547791,4.0
0,0.08167139915866393,2.0
0,0.04246637051749763,5.0
0,0.07422614523535657,1.0
0,0.04842557645050095,1.0
0,0.5194587266111462,6.0
0,0.04373727321448477,1.0
0,0.06392995671508539,5.0
0,0.4444783838315388,4.0
0,0.030328579881845494,5.0
1,0.057138762248178696,1.0
0,0.10088543681297538,5.0
0,0.012549568962835964,6.0
0,0.16607231351554247,6.0
0,0.038668570174975325,5.0
0,0.02114732441938244,6.0
0,0.04842557645050095,1.0
0,0.1232650089656785,5.0
0,0.14470800550754007,1.0
0,0.025396933766471272,6.0
0,0.23343368208689771,4.0
0,0.21562924853788118,7.0
1,0.018135654221336065,6.0
0,0.06455223943831204,2.0
0,0.2975526067826552,7.0
0,0.15071130121546705,4.0
0,0.032992839745800646,5.0
0,0.3016874190429195,1.0
0,0.0931103194103952,7.0
0,0.04573355647766754,7.0
1,0.41014901817770477,4.0
0,0.02625666474137476,5.0
0,0.19392721640355232,3.0
0,0.05198762632512232,7.0
0,0.046189015386492914,5.0
0,0.02664696848345426,6.0
0,0.11332375135710963,3.0
0,0.22709996057839782,5.0
0,0.403014693097771,7.0
0,0.37657900814980416,7.0
0,0.330138939763278,2.0
0,0.07510205108646377,2.0
0,0.12183878272551468,5.0
0,0.06366653122067521,3.0
0,0.04734366187007426,6.0
0,0.046900113160174096,4.0
0,0.03478802507567531,5.0
0,0.04403361515162237,6.0
0,0.06382879682113342,2.0
0,0.09180592075919816,4.0
0,0.001728858883801797,7.0
0,0.046900113160174096,4.0
0,0.06306890877906698,2.0
0,0.12068379892652711,5.0
0,0.4510375532318561,6.0
0,0.0652263944809104,3.0
0,0.13221654854688664,2.0
0,0.08167139915866393,2.0
0,0.11298811680047942,7.0
1,0.29062438519293415,6.0
0,0.1391053807541263,3.0
0,0.04928640775101059,7.0
0,0.07445863997338836,4.0
0,0.001240006216886044,7.0
1,0.3988855550692183,1.0
1,0.4354204476140368,6.0
1,0.2550811673406928,6.0
0,0.07510205108646377,2.0
0,0.10942996401269724,7.0
0,0.026803785720676765,5.0
0,0.03905002098016781,5.0
0,0.06402530364965965,3.0
0,0.0957379832115264,5.0
0,0.28830485695000174,4.0
0,0.03925772692156957,7.0
1,0.04802692509337128,1.0
0,0.025823139089292207,5.0
0,0.024214818419251674,7.0
0,0.18076183140044974,4.0
0,0.07119350481307433,3.0
0,0.06486758686469486,5.0
0,0.09624228967948904,2.0
0,0.2889119915700983,5.0
0,0.056200585599678554,6.0
0,0.03154301698178905,7.0
0,0.07113760534606224,4.0
1,0.20791450195951278,4.0
1,0.48796587208366127,2.0
0,0.3844368601026086,2.0
0,0.10801894793385788,2.0
0,0.01139053539261056,7.0
0,0.10272620934516262,2.0
0,0.0485366606056033,6.0
0,0.0990234916176091,4.0
0,0.10837185430667157,2.0
0,0.09561661662681148,4.0
1,0.10414316387012762,1.0
0,0.07950398351771441,5.0
0,0.23048824738858054,4.0
1,0.09496124410182728,7.0
0,0.06783544252801295,4.0
0,0.037555271069621025,6.0
0,0.0822611997037628,1.0
1,0.17721498731915442,6.0
0,0.02886339358829275,6.0
0,0.05334646621849382,4.0
0,0.11045231862637264,7.0
0,0.09260877522644868,2.0
0,0.014583799712388665,6.0
0,0.1219053712329585,7.0
0,0.03223471283427966,5.0
0,0.05485068877110529,1.0
0,0.09254903928292887,6.0
0,0.1189188351345481,7.0
0,0.05498079524402931,6.0
0,0.053414300088077245,3.0
0,0.07971200488450875,4.0
0,0.05836392929348971,4.0
0,0.0899670448880694,2.0
0,0.15667410692268902,1.0
0,0.11073023853217526,2.0
1,0.5710784175140591,4.0
0,0.011032909608991379,7.0
0,0.01789135569573508,7.0
0,0.10171373778870396,4.0
0,0.08801024081288432,2.0
0,0.08167139915866393,2.0
1,0.6170559378817202,7.0
0,0.03947921409232521,3.0
1,0.39441822485681083,3.0
0,0.04886351221648967,6.0
0,0.1066485928148608,4.0
0,0.01826783418548231,7.0
0,0.2727622847975963,2.0
0,0.02106535921804629,5.0
0,0.08427281552529071,4.0
0,0.09442385315134688,4.0
1,0.4977803823462258,2.0
0,0.04959088791034994,7.0
1,0.05510465198220836,6.0
0,0.02643420009242909,7.0
1,0.5918486639325458,5.0
0,0.06891813562098816,7.0
0,0.02854231178355809,3.0
0,0.05539300532524894,3.0
0,0.1341767523179687,4.0
0,0.03896835579185317,6.0
0,0.07510205108646377,2.0
0,0.4644044889745468,5.0
0,0.05746861172596346,1.0
0,0.2211670134870792,4.0
0,0.08142871541405423,1.0
0,0.08918681498133836,6.0
0,0.028987822126067996,3.0
0,0.2503532244712141,2.0
0,0.0478484245159499,3.0
0,0.0006867828536199183,7.0
0,0.05053868050290437,3.0
0,0.06759959361900386,5.0
0,0.07513294291586782,3.0
0,0.05140037889813486,4.0
0,0.2017711684233765,2.0
0,0.029217554878072958,3.0
0,0.004300744546266718,7.0
0,0.038746148023493965,1.0
0,0.08167139915866393,2.0
0,0.08319566090452776,4.0
0,0.16604209561856462,3.0
0,0.1480912379962215,6.0
0,0.08588006456640235,4.0
0,0.004564776834596735,7.0
0,0.05104403787624071,6.0
0,0.4442224483210743,5.0
0,0.33302560170997486,4.0
0,0.0788434607371418,7.0
0,0.07379350982067917,4.0
0,0.03218825839995076,1.0
0,0.05692278440137611,6.0
0,0.023111915111252546,5.0
0,0.06000417396636672,4.0
0,0.07051335053876616,3.0
0,0.1328209166958752,5.0
0,0.022837688022375513,5.0
0,0.05596293621752934,4.0
0,0.07355217096540112,4.0
0,0.04673551201440187,3.0
0,0.06270024025100694,4.0
0,0.16054168095726853,4.0
0,0.1600882986743768,3.0
0,0.254955412144511,1.0
0,0.18222499463251035,1.0
0,0.18431274731786126,5.0
0,0.17031335764522024,1.0
0,0.13211226464012513,2.0
0,0.07527206801140328,5.0
0,0.046900113160174096,4.0
0,0.033606138257907765,1.0
1,0.08355364604906801,1.0
0,0.049471616487663135,4.0
0,0.08983925151942243,2.0
0,0.10094427596887949,2.0
0,0.10181069462203197,2.0
0,0.04183775189021673,6.0
0,0.054683469145228904,4.0
0,0.09316763602173742,3.0
0,0.022243078024776652,7.0
0,0.12156057458425779,6.0
0,0.14455662889085494,4.0
0,0.08167139915866393,2.0
0,0.10019681980827162,3.0
0,0.06306890877906698,2.0
0,0.046900113160174096,4.0
0,0.07472677294834694,2.0
0,0.0631706487366014,1.0
0,0.13463975007926987,6.0
0,0.12727447109695975,1.0
0,0.051281938388654705,6.0
0,0.22203063788951377,6.0
0,0.08167139915866393,2.0
0,0.06306890877906698,2.0
0,0.04577267906475554,4.0
0,0.014037479645808707,6.0
0,0.11756334440922085,4.0
0,0.06306890877906698,2.0
1,0.8062488812618026,7.0
0,0.054528499924307014,5.0
0,0.11992724864622507,1.0
1,0.172814688212497,2.0
0,0.09999377158637268,1.0
0,0.07410089817048957,5.0
1,0.21946010987034037,4.0
0,0.12324766525592837,1.0
